image_size: 1080, 1920
pixel_to_mm_scale: 0.04393
total_files_sampled: 9
n_summary_pt: -0.3800, -0.0600, 0.2200, -0.002287, -0.498541, 0.865254, 0.001248, 0.001142, 0.000397, 73
n_summary_pt: -0.3800, -0.0200, 0.1000, 0.121604, -0.521563, 0.843564, 0.000535, 0.000703, 0.000344, 25
n_summary_pt: -0.3800, -0.0200, 0.1400, 0.114712, -0.529627, 0.838269, 0.002672, 0.000573, 0.000396, 18
n_summary_pt: -0.3800, -0.0200, 0.1800, 0.125407, -0.516803, 0.846516, 0.000549, 0.000026, 0.000025, 11
n_summary_pt: -0.3800, -0.0200, 0.2200, 0.108817, -0.541718, 0.831388, 0.001874, 0.001095, 0.000525, 52
n_summary_pt: -0.3400, -0.1800, 0.1400, -0.295928, -0.488878, 0.817720, 0.002481, 0.001568, 0.000711, 25
n_summary_pt: -0.3400, -0.1400, 0.0200, -0.294471, -0.528316, 0.790622, 0.003288, 0.003386, 0.002411, 70
n_summary_pt: -0.3400, -0.1400, 0.0600, -0.284620, -0.554714, 0.772422, 0.007366, 0.003556, 0.003725, 346
n_summary_pt: -0.3400, -0.1400, 0.1000, -0.275894, -0.503029, 0.808668, 0.010535, 0.003600, 0.002765, 495
n_summary_pt: -0.3400, -0.1400, 0.1400, -0.262313, -0.499440, 0.818053, 0.004859, 0.005261, 0.002420, 247
n_summary_pt: -0.3400, -0.1400, 0.1800, -0.226850, -0.529982, 0.814871, 0.001836, 0.001287, 0.000520, 22
n_summary_pt: -0.3400, -0.1400, 0.2200, -0.234810, -0.488102, 0.839462, 0.001043, 0.000525, 0.000355, 29
n_summary_pt: -0.3400, -0.1000, -0.0200, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 35
n_summary_pt: -0.3400, -0.1000, 0.0200, -0.149820, -0.379777, 0.852170, 0.016743, 0.077597, 0.012788, 390
n_summary_pt: -0.3400, -0.1000, 0.0600, -0.128340, -0.526065, 0.805537, 0.009032, 0.039792, 0.009071, 666
n_summary_pt: -0.3400, -0.1000, 0.1000, -0.115876, -0.540144, 0.823738, 0.005055, 0.008439, 0.002780, 670
n_summary_pt: -0.3400, -0.1000, 0.1400, -0.121404, -0.536095, 0.826541, 0.004242, 0.007431, 0.003021, 361
n_summary_pt: -0.3400, -0.1000, 0.1800, -0.121375, -0.569864, 0.810118, 0.002368, 0.001228, 0.000636, 231
n_summary_pt: -0.3400, -0.1000, 0.2200, -0.139497, -0.514810, 0.842362, 0.002676, 0.002308, 0.000952, 186
n_summary_pt: -0.3400, -0.0600, -0.0200, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 15
n_summary_pt: -0.3400, -0.0600, 0.0200, 0.001554, -0.053924, 0.980741, 0.000306, 0.030894, 0.004037, 277
n_summary_pt: -0.3400, -0.0600, 0.0600, 0.010980, -0.270563, 0.911697, 0.001417, 0.084050, 0.010016, 677
n_summary_pt: -0.3400, -0.0600, 0.1000, 0.008482, -0.528686, 0.826965, 0.004517, 0.026803, 0.005229, 750
n_summary_pt: -0.3400, -0.0600, 0.1400, 0.015332, -0.533796, 0.839100, 0.004283, 0.004609, 0.001847, 694
n_summary_pt: -0.3400, -0.0600, 0.1800, -0.010211, -0.596006, 0.800648, 0.001903, 0.001117, 0.000615, 185
n_summary_pt: -0.3400, -0.0600, 0.2200, 0.009578, -0.528808, 0.843418, 0.002363, 0.004638, 0.001915, 233
n_summary_pt: -0.3400, -0.0200, 0.0200, 0.043932, -0.193302, 0.934651, 0.003860, 0.074731, 0.008541, 3
n_summary_pt: -0.3400, -0.0200, 0.0600, 0.166251, -0.517985, 0.827210, 0.003096, 0.014564, 0.002116, 127
n_summary_pt: -0.3400, -0.0200, 0.1000, 0.130533, -0.528299, 0.832817, 0.002576, 0.005500, 0.002201, 466
n_summary_pt: -0.3400, -0.0200, 0.1400, 0.112861, -0.508789, 0.847510, 0.002723, 0.005136, 0.002264, 490
n_summary_pt: -0.3400, -0.0200, 0.1800, 0.150834, -0.501829, 0.848579, 0.002097, 0.002233, 0.001001, 114
n_summary_pt: -0.3400, -0.0200, 0.2200, 0.096531, -0.539368, 0.832242, 0.001544, 0.003876, 0.001718, 220
n_summary_pt: -0.3400, 0.0200, 0.0600, 0.243824, -0.533777, 0.807862, 0.002138, 0.000825, 0.000029, 4
n_summary_pt: -0.3400, 0.0200, 0.1000, 0.254075, -0.473919, 0.840653, 0.001444, 0.002182, 0.000523, 48
n_summary_pt: -0.3400, 0.0200, 0.1400, 0.264411, -0.505323, 0.815849, 0.004825, 0.002773, 0.001528, 43
n_summary_pt: -0.3400, 0.0200, 0.1800, 0.276564, -0.491623, 0.824359, 0.001424, 0.000783, 0.000046, 21
n_summary_pt: -0.3400, 0.0600, 0.1400, 0.342671, -0.478861, 0.808234, 0.000000, 0.000019, 0.000007, 2
n_summary_pt: -0.3000, -0.1800, 0.0600, -0.230205, -0.506099, 0.831104, 0.000105, 0.000019, 0.000012, 5
n_summary_pt: -0.3000, -0.1800, 0.1000, -0.333173, -0.430298, 0.832037, 0.004538, 0.004630, 0.002387, 37
n_summary_pt: -0.3000, -0.1800, 0.1400, -0.391583, -0.411206, 0.817852, 0.004455, 0.003497, 0.000739, 60
n_summary_pt: -0.3000, -0.1800, 0.2200, -0.307526, -0.471273, 0.826517, 0.000070, 0.000088, 0.000041, 11
n_summary_pt: -0.3000, -0.1400, -0.1400, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 1
n_summary_pt: -0.3000, -0.1400, -0.1000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 1
n_summary_pt: -0.3000, -0.1400, 0.0200, -0.361436, -0.504104, 0.778338, 0.001935, 0.004059, 0.003440, 59
n_summary_pt: -0.3000, -0.1400, 0.0600, -0.317681, -0.510033, 0.791765, 0.005985, 0.003556, 0.002513, 398
n_summary_pt: -0.3000, -0.1400, 0.1000, -0.287851, -0.496269, 0.805704, 0.011659, 0.006708, 0.003335, 744
n_summary_pt: -0.3000, -0.1400, 0.1400, -0.284993, -0.475772, 0.820304, 0.006844, 0.008652, 0.004026, 620
n_summary_pt: -0.3000, -0.1400, 0.1800, -0.251656, -0.533368, 0.804561, 0.002717, 0.001348, 0.000805, 145
n_summary_pt: -0.3000, -0.1400, 0.2200, -0.259753, -0.494319, 0.826732, 0.001786, 0.001889, 0.001015, 135
n_summary_pt: -0.3000, -0.1400, 0.2600, -0.239630, -0.383409, 0.891311, 0.000142, 0.000874, 0.000125, 11
n_summary_pt: -0.3000, -0.1000, -0.1000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 2
n_summary_pt: -0.3000, -0.1000, -0.0600, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 18
n_summary_pt: -0.3000, -0.1000, -0.0200, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 92
n_summary_pt: -0.3000, -0.1000, 0.0200, -0.209429, -0.415798, 0.822780, 0.023537, 0.068660, 0.014088, 468
n_summary_pt: -0.3000, -0.1000, 0.0600, -0.185335, -0.545041, 0.781502, 0.010714, 0.034275, 0.012847, 718
n_summary_pt: -0.3000, -0.1000, 0.1000, -0.136135, -0.521589, 0.826011, 0.009618, 0.011803, 0.005697, 642
n_summary_pt: -0.3000, -0.1000, 0.1400, -0.166217, -0.501338, 0.834028, 0.006038, 0.013225, 0.006167, 327
n_summary_pt: -0.3000, -0.1000, 0.1800, -0.146693, -0.579382, 0.795884, 0.002480, 0.004638, 0.002248, 151
n_summary_pt: -0.3000, -0.1000, 0.2200, -0.134044, -0.474196, 0.866437, 0.002825, 0.002535, 0.001098, 129
n_summary_pt: -0.3000, -0.1000, 0.2600, -0.230205, -0.360244, 0.903964, 0.000043, 0.000031, 0.000005, 5
